id,publicId,title,description,date,link,videoTypeId
534797,465540-1,"President Trump Rally in Tupelo, Mississippi","President Trump held a campaign rally in Tupelo, Mississippi, ahead of the state&rsquo;s gubernatorial election. He offered his support for the Republican candidate, Lieutenant Governor Tate Reeves, who was running against Jim Hood, the Democratic attorney general. The president also talked about the impeachment inquiry, the economy, and some of the 2020 Democratic presidential candidates.",2019-11-01,https://www.c-span.org/video/?465540-1/president-trump-rally-tupelo-mississippi,Speech
534798,465541-1,"President Trump Rally in Lexington, Kentucky","President Trump held a campaign rally in Lexington, Kentucky. He was joined by Kentucky Governor Matt Bevin (R), a candidate for reelection, Senate Majority Leader Mitch McConnell (R-KY), and Senator Rand Paul (R-KY). Senator Paul in his remarks commented on the identity of the whistleblower whose complaint led to the impeachment inquiry of President Trump.",2019-11-04,https://www.c-span.org/video/?465541-1/president-trump-rally-lexington-kentucky,Speech
535680,466053-1,"President Trump Rally in Monroe, Louisiana","President Trump held a campaign rally in Monroe, Louisiana, a week and a half before the state&rsquo;s runoff election for governor. He offered his support for the Republican candidate, businessman Eddie Rispone (R), who was running against the incumbent, Governor John Bel Edwards (D). The president talked about the impeachment inquiry, the economy, and the U.S. southern border and immigration. He also talked about 2020 Democratic presidential candidate Senator Elizabeth Warren (D-MA), saying she is &ldquo;emerging from the ashes.&rdquo; Joining the president on stage for brief remarks were Eddie Rispone, Senators Bill Cassidy (R-LA) and John Kennedy (R-LA), Representative Ralph Abraham (R-LA), and Phil and Willie Robertson from &ldquo;Duck Dynasty.&rdquo;",2019-11-06,https://www.c-span.org/video/?466053-1/president-trump-rally-monroe-louisiana,Speech
535812,466133-1,"President Trump Remarks at ""Black Voices for Trump"" Rally","President Trump delivered remarks at a &ldquo;Black Voices for Trump&rdquo; rally in Atlanta. The president talked about his administration&rsquo;s record and touted jobs creation and low unemployment for African Americans. He also commented on the impeachment inquiry, House Intelligence Committee Chair Adam Schiff (D-CA) and House Speaker Nancy Pelosi (D-CA). Housing and Urban Development Secretary Ben Carson introduced the president.",2019-11-08,https://www.c-span.org/video/?466133-1/president-trump-remarks-black-voices-trump-rally,Speech
536163,466321-1,"President Trump Campaign Rally in Bossier City, Louisiana","President Trump held a campaign rally in Bossier City, Louisiana, two days before the state&rsquo;s gubernatorial runoff election. He offered his support for the Republican candidate, businessman Eddie Rispone (R), who was running against incumbent Governor John Bel Edwards (D). The president talked about the impeachment inquiry, calling it &ldquo;deranged.&rdquo; He also spoke about the economy, the military, and U.S. southern border wall. Joining the president on stage for brief remarks were Eddie Rispone, Louisiana Republican Senators Bill Cassidy and John Kennedy (R-LA), and U.S. Representative Ralph Abraham (R).",2019-11-14,https://www.c-span.org/video/?466321-1/president-trump-campaign-rally-bossier-city-louisiana,Speech
536512,466539-1,"President Trump Rally in Sunrise, Florida","President Trump held a campaign rally in Sunrise, Florida. It was his first rally there since changing his residency from New York to Florida in late October. He talked about the impeachment proceedings, telling his supporters that the Democrats are going after him for &ldquo;fighting for you,&rdquo; because he is &ldquo;exposing a rigged system.&rdquo; He also mentioned the economy, immigration and his recent visit to Walter Reed Medical Center.",2019-11-26,https://www.c-span.org/video/?466539-1/president-trump-rally-sunrise-florida,Speech
537670,467217-1,"President Trump Campaign Event in Hershey, Pennsylvania","President Trump and Vice President Pence urged Pennsylvania voters to put them back in the White House in 2020. The two held a campaign rally in Hershey, Pennsylvania touting the administration&rsquo;s successes. They also criticized Democrats for their impeachment inquiry.",2019-12-10,https://www.c-span.org/video/?467217-1/president-trump-campaign-event-hershey-pennsylvania,Speech
537569,467146-1,"President Trump Rally in Battle Creek, Michigan","President Trump held a rally in Battle Creek, Michigan, as part of his 2020 re-election campaign. While the president spoke to supporters, the House of Representatives voted to impeach him for abuse of power and obstruction of Congress.",2019-12-18,https://www.c-span.org/video/?467146-1/president-trump-rally-battle-creek-michigan,Speech
538786,467813-1,President Trump Remarks at Evangelical Rally,"President Trump made campaign remarks during the launch of the &ldquo;Evangelicals for Trump&rdquo; coalition from El Rey Jesus Church in Miami. The president spoke of his commitment to protecting the rights of Christians and Evangelicals in the United States. He also mentioned the killing of Iranian General Qasem Soleimani by U.S. military forces, saying the general&rsquo;s &ldquo;bloody rampage is forever gone.&rdquo;",2020-01-03,https://www.c-span.org/video/?467813-1/president-trump-remarks-evangelical-rally,Speech
538909,467869-1,"President Trump Rally in Toledo, Ohio","President Trump held a campaign rally in Toledo, Ohio. He spoke of several topics, including jobs in Ohio, the U.S.-Mexico border wall, and the U.S. military. He also talked about the killing of Iranian General Qasem Soleimani by a U.S. military drone strike, asserting that the general was plotting to bomb the U.S. Embassy in Baghdad before he was killed. Vice President Mike Pence introduced the president.",2020-01-09,https://www.c-span.org/video/?467869-1/president-trump-rally-toledo-ohio,Speech
538910,467870-1,President Trump Rally in Milwaukee,"President Trump held a campaign rally in Milwaukee, Wisconsin. Mr. Trump touted the economy, and spoke about the border wall and prison reform. He also mentioned the killing of Iranian General Qasem Soleimani, and briefly talked about impeachment, calling it a &ldquo;witch hunt.&rdquo;",2020-01-14,https://www.c-span.org/video/?467870-1/president-trump-rally-milwaukee,Speech
539432,468176-1,U.S.-China Trade Deal,"President Trump signed phase one of the U.S.-China trade agreement from the East Room of the White House. The agreement places protections on intellectual property, ensures investment into U.S. agriculture and manufacturing, and has measures in place to prohibit currency manipulation. Joining the president for the signing was Chinese Vice Premier Liu He.",2020-01-15,https://www.c-span.org/video/?468176-1/us-china-trade-deal,Speech
539970,468482-1,"""March for Life"" Rally","President Trump addressed the annual March for Life rally in Washington, D.C. He was the first U.S. president to speak in person at the event. The two-hour rally also included remarks by Vice President Pence and Karen Pence, congressional lawmakers, Focus on the Family&rsquo;s Jim Daly, and several &ldquo;pro-life&rdquo; activists.",2020-01-24,https://www.c-span.org/video/?468482-1/march-life-rally,Speech
539909,468445-1,"President Trump Rally in Wildwood, New Jersey","President Trump held a campaign rally in Wildwood, New Jersey. He was joined onstage by Representative Jeff Van Drew (R-NJ), who had recently switched to the Republican party, and White House Counselor Kellyanne Conway.",2020-01-28,https://www.c-span.org/video/?468445-1/president-trump-rally-wildwood-jersey,Speech
539919,468452-1,"President Trump Rally in Des Moines, Iowa","President Trump held a rally at Drake University in Des Moines, Iowa, just a few days before the Hawkeye state&rsquo;s 2020 presidential caucuses. He touted the newly signed U.S.-Mexico-Canada trade deal, as well as the recent deal with China, and he talked about investment in agriculture, border security, and health care. Briefly mentioning his impeachment trial, he called it a &ldquo;happy period for us&rdquo; and &ldquo;impeachment light.&rdquo;",2020-01-30,https://www.c-span.org/video/?468452-1/president-trump-rally-des-moines-iowa,Speech
540559,468828-1,President Trump at White House Summit on Human Trafficking,"President Trump delivered remarks at a White House summit on human trafficking. He was joined by Vice President Mike Pence and Bella Hounakey, a human trafficking survivor. Following his remarks, the president signed an executive order. The summit was hosted in honor of the 20th anniversary of the Trafficking Victims Protections Act (TVPA).",2020-01-31,https://www.c-span.org/video/?468828-1/president-trump-white-house-summit-human-trafficking,Speech
539990,468493-1,"President Trump Rally in Manchester, New Hampshire","President Trump held a campaign rally at Southern New Hampshire University in Manchester, one day before the Granite State&rsquo;s first-in-the-nation primary election.",2020-02-10,https://www.c-span.org/video/?468493-1/president-trump-rally-manchester-hampshire,Speech
541643,469437-1,"President Trump Campaign Event in Phoenix, Arizona","President Trump held a &ldquo;Keep America Great&rdquo; rally in Phoenix at the Arizona Veterans Memorial Coliseum. He talked about the economy, jobs, new trade deals, and the progress made with the U.S.-Mexico border wall. He also spoke about former New Yok City Mayor Mike Bloomberg&rsquo;s entry into the field of 2020 Democratic presidential candidates, referring to him as &ldquo;Mini Mike.&rdquo;",2020-02-19,https://www.c-span.org/video/?469437-1/president-trump-campaign-event-phoenix-arizona,Speech
541644,469438-1,"President Trump Campaign Rally in Colorado Springs, Colorado","President Trump held a 'Keep America Great"" rally in Colorado Springs, Colorado. He talked about the economy, border security, immigration, trade, and Space Force. While talking about the previous night&rsquo;s Democratic presidential debate, he referenced Mike Bloomberg, saying &ldquo;Mini-Mike didn&rsquo;t do well last night,&rdquo; before turning his attention to Senator Amy Klobuchar (D-MN), saying that she is done, that &ldquo;she choked.&rdquo;",2020-02-20,https://www.c-span.org/video/?469438-1/president-trump-campaign-rally-colorado-springs-colorado,Speech
541645,469439-1,President Trump Campaign Rally in Las Vegas,"President Trump held a campaign rally in Las Vegas. During the rally, he addressed reports that Russia is meddling to help his re-reelection campaign saying, &ldquo;they&rsquo;re trying to start a rumor, it&rsquo;s disinformation…Wouldn&rsquo;t he rather have, let&rsquo;s say, Bernie, who honeymooned in Moscow.&rdquo;",2020-02-21,https://www.c-span.org/video/?469439-1/president-trump-campaign-rally-las-vegas,Speech
541990,469663-1,"President Trump Campaign Event in North Charleston, South Carolina","President Trump held a campaign rally in North Charleston, South Carolina, on the eve of the Democratic primary in the Palmetto State. The president praised his administration&rsquo;s efforts to respond to the coronavirus outbreak. He also criticized the 2020 Democratic presidential candidates and made his case for re-election. &ldquo;At stake in our present battle, is the actual survival of our nation-I really believe that,&rdquo; he said. &ldquo;You see these maniacs that we&rsquo;re dealing with. They want to give away everything.&rdquo;",2020-02-28,https://www.c-span.org/video/?469663-1/president-trump-campaign-event-north-charleston-south-carolina,Speech
542308,469845-1,"President Trump Rally in Charlotte, North Carolina","President Trump spoke to a crowd of supporters at a campaign rally in Charlotte, North Carolina. He talked about the economy, the 2020 presidential race, and the federal response to the coronavirus outbreak.",2020-03-02,https://www.c-span.org/video/?469845-1/president-trump-rally-charlotte-north-carolina,Speech
545157,471422-1,President and First Lady Celebrate Earth Day and Arbor Day,"President Trump and first lady Melania Trump participated in a tree planting ceremony on the South Lawn of the White House in celebration of Earth Day and Arbor Day. The president, Vice President Mike Pence, second lady Karen Pence and House Minority Leader Kevin McCarthy (R-CA) delivered remarks before the tree planting.",2020-04-22,https://www.c-span.org/video/?471422-1/president-lady-celebrate-earth-day-arbor-day,Speech
545993,471883-1,President Trump Remarks on National Day of Prayer,President Trump and first lady Melania Trump made remarks at the National Day of Prayer Service in the Rose Garden at the White House. Vice President Mike Pence and second lady Karen Pence also spoke.,2020-05-07,https://www.c-span.org/video/?471883-1/president-trump-remarks-national-day-prayer,Speech
546630,472244-1,Restaurant Executives Meeting at the White House,"President Trump met with restaurant and industry executives at the White House to discuss the coronavirus pandemic response and reopening the economy. The industry leaders all agreed the Paycheck Protection Program had helped their businesses and asked the administration to consider a 24-week extension to the program. The president took questions from reporters and said he was &ldquo;surprised&rdquo; by the statement from Attorney General Barr earlier in the day, saying he does not foresee the Justice Department probe into the origins of the Russia investigation to lead to a criminal investigation of former President Obama or former Vice President Biden. President Trump also talked about his firing of State Department Inspector General Steve Linick, saying he had the right to terminate as president. He also stated that he had been taking hydroxychloroquine as a preventive measure against COVID-19 despite warnings from the medical community against its safety.",2020-05-18,https://www.c-span.org/video/?472244-1/restaurant-executives-meeting-white-house,Speech
547978,473015-1,"President Trump Campaign Rally in Tulsa, Oklahoma","President Trump, in his first campaign rally since the coronavirus pandemic forced a shutdown of the country in March, spoke at a rally in Tulsa, Oklahoma. He talked about the pandemic, presidential politics, and the economy.",2020-06-20,https://www.c-span.org/video/?473015-1/president-trump-campaign-rally-tulsa-oklahoma,Speech
548523,473331-1,President Trump Delivers Remarks at Student Convention,"President Trump spoke at a rally with students hosted by Turning Point USA in Phoenix, Arizona. &ldquo;Ten years is a long time to spend in prison,&rdquo; said the president while alluding to the punishment for protesters who damage monuments or attempt to take down statues. President Trump also talked about the coronavirus pandemic and testing, the U.S.-Mexico border wall, and the economy.",2020-06-23,https://www.c-span.org/video/?473331-1/president-trump-delivers-remarks-student-convention,Speech
549152,473682-1,President Trump on COVID-19 and School Safety,"President Trump and first lady Melania Trump participated in a roundtable discussion with students, parents, teachers and medical professionals on efforts to reopen schools in the fall amid the coronavirus pandemic.",2020-07-07,https://www.c-span.org/video/?473682-1/president-trump-covid-19-school-safety,Speech
549692,473927-1,President Trump Remarks on Rolling Back Regulations,"President Trump delivered remarks from the White House South Lawn on deregulation. He touted his administration&rsquo;s rescission of regulations, saying that doing so would help spur the economy and bring jobs back to the United States. The president also asserted that the plan of his Democratic presidential opponent, former Vice President Joe Biden, would threaten &ldquo;our entire economy, and very way of life.&rdquo;",2020-07-16,https://www.c-span.org/video/?473927-1/president-trump-remarks-rolling-back-regulations,Speech
551241,474841-1,"President Trump Remarks in Oshkosh, Wisconsin","President Trump delivered remarks to a crowd in Oshkosh, Wisconsin, where he spoke about jobs and the economy, his handling of the coronavirus pandemic, recent protests across the nation and the 2020 presidential election campaign. He commented on former first lady Michelle Obama&rsquo;s taped remarks scheduled to air during the opening night of the Democratic National Convention. He also compared himself to 2020 Democratic presumptive presidential nominee Joe Biden on a range of issues.",2020-08-17,https://www.c-span.org/video/?474841-1/president-trump-remarks-oshkosh-wisconsin,Speech
551240,474840-1,"President Trump Delivers Remarks in Mankato, Minnesota","In Mankato, Minnesota, President Trump delivered remarks on the economy. He also spoke about recent protests in the state, the federal government response to the coronavirus pandemic, and negotiations with congressional Democrats on additional COVID-19 aid. He compared himself to 2020 presumptive Democratic presidential nominee Joe Biden on a range of issues.",2020-08-17,https://www.c-span.org/video/?474840-1/president-trump-delivers-remarks-mankato-minnesota,Speech
551242,474842-1,"President Trump Remarks in Yuma, Arizona, on Immigration","President Trump delivered remarks on border security and immigration at a campaign-style event held from an airplane hangar in Yuma, Arizona. The president spoke about the border wall, the decline in illegal border crossings, and the policies his administration had put in place, such as ending &ldquo;catch-and-release&rdquo; and overhauling the work-visa program. He also spoke about the first night of the Democratic National Convention, calling former first lady Michelle Obama&rsquo;s speech &ldquo;divisive&rdquo; and &ldquo;obsolete.&rdquo;",2020-08-18,https://www.c-span.org/video/?474842-1/president-trump-remarks-yuma-arizona-immigration,Speech
551439,474929-1,President Trump Receives Update on Border Wall Construction,"President Trump spoke with the press in Yuma, Arizona, after being updated on border wall construction. When he was asked about the recently completed Senate Intelligence Committee report on the 2016 presidential election, which documented Russian interference, President Trump said he knew nothing about it, later reasserting his claims that the Russia investigation was a &ldquo;hoax.&rdquo;",2020-08-18,https://www.c-span.org/video/?474929-1/president-trump-receives-update-border-wall-construction,Speech
551545,474979-1,President Trump Remarks in Pennsylvania,"President Trump gave remarks in Old Forge, Pennsylvania, near Scranton, the latter being the hometown of his Democratic challenger, Joe Biden. His remarks coincided with the final day of the 2020 Democratic National Convention.",2020-08-20,https://www.c-span.org/video/?474979-1/president-trump-remarks-pennsylvania,Speech
551669,475028-1,President Trump Remarks at Council For National Policy Meeting,"President Trump gave campaign-style remarks at the 2020 Council for National Policy meeting in Arlington, Virginia. He compared his actions in office to that of Democratic presidential nominee Joe Biden while he served as vice president. He also outlined what he would do to address certain policy issues versus what his opponent would do. President Trump heavily criticized the use of mail-in voting during the COVID-19 pandemic and warned supporters that they might never know the outcome of the election.",2020-08-21,https://www.c-span.org/video/?475028-1/president-trump-remarks-council-national-policy-meeting,Speech
552217,475315-1,"President Trump Campaign Event in Latrobe, Pennsylvania","President Trump delivered remarks at a campaign event in Latrobe, Pennsylvania. He listed his administration&rsquo;s accomplishments and addressed the ongoing coronavirus pandemic.",2020-09-03,https://www.c-span.org/video/?475315-1/president-trump-campaign-event-latrobe-pennsylvania,Speech
552361,475421-1,"President Trump Campaign Event in Winston-Salem, North Carolina","President Trump spoke at a campaign event held at the Winston-Salem, North Carolina, airport.",2020-09-08,https://www.c-span.org/video/?475421-1/president-trump-campaign-event-winston-salem-north-carolina,Speech
552684,475644-1,"President Trump Remarks in Freeland, Michigan","President Trump delivered remarks at a campaign rally in Freeland, Michigan. During his remarks, he talked about a variety of domestic and foreign affairs issues, including his decision to move the U.S. embassy in Israel to Jerusalem and his summit with North Korean leader Kim Jong Un. He also remarked on his nomination by a Norwegian lawmaker for the 2021 Nobel Peace Prize, and about journalist and author Bob Woodward&rsquo;s reporting on his administration&rsquo;s response to the coronavirus pandemic.",2020-09-10,https://www.c-span.org/video/?475644-1/president-trump-remarks-freeland-michigan,Speech
552540,475541-1,"President Trump Campaign Rally in Reno, Nevada","President Trump spoke at a campaign rally held at an airport in Minden, Nevada, near Lake Tahoe. He talked about his support for law enforcement, the federal response to the coronavirus pandemic, and rebuilding the economy. He repeated his previous criticisms of former Vice President and 2020 Democratic presidential nominee Joe Biden, calling him &ldquo;Sleepy Joe&rdquo; and saying that he would destroy the suburbs if elected. Early in his remarks, President Trump spoke about Nevada Governor Steve Sisolak (D), saying he was trying to stop the Trump campaign from holding the rally and suggested the governor was trying &ldquo;to rig the election&rdquo; because &ldquo;he&rsquo;s in control of millions of votes.&rdquo;",2020-09-12,https://www.c-span.org/video/?475541-1/president-trump-campaign-rally-reno-nevada,Speech
552541,475542-1,"President Trump Holds Campaign Rally in Henderson, Nevada","President Trump spoke at a campaign rally in Las Vegas. During his remarks, the president urged Nevada Governor Sisolak to &ldquo;open up your state.&rdquo; The governor criticized the president for holding the indoor rally, which violated a state mandate limiting gatherings to 50 people.",2020-09-13,https://www.c-span.org/video/?475542-1/president-trump-holds-campaign-rally-henderson-nevada,Speech
552866,475743-1,"""Latinos for Trump"" Roundtable in Las Vegas","President Trump hosted a &lsquo;Latinos for Trump&rsquo; campaign roundtable at the Treasure Island Hotel and Casino in Las Vegas, a property owned by Phil Ruffin, a business partner of the Trump Organization. At the top of the event, President Trump talked about some of his administration&rsquo;s first-term actions aimed at lowering Latino unemployment. Then the participants, most of them small business owners in the Las Vegas area, talked about why they were supporting President Trump&rsquo;s campaign for reelection. The roundtable was part of a multi-state swing through Western states, including Nevada, California, and Arizona.",2020-09-13,https://www.c-span.org/video/?475743-1/latinos-trump-roundtable-las-vegas,Speech
552867,475744-1,"President Trump Hosts ""Latinos for Trump"" Roundtable in Phoenix",President Trump hosted a &ldquo;Latinos for Trump&rdquo; roundtable at the Arizona Grand Resort in Phoenix.,2020-09-14,https://www.c-span.org/video/?475744-1/president-trump-hosts-latinos-trump-roundtable-phoenix,Speech
