,words
1349,john paul i
1350,st  john paul ii
1351,boris  johnson
1352,hiram warren  johnson
1353,lyndon baines  johnson
1354,ellen  johnson sirleaf
1355,st  john xxiii
1356,goodluck  jonathan
1357,hashemite kingdom of jordan
1358,anker henrik  jørgensen
1359,keith sinjohn  joseph
1360,lionel  jospin
1361,william  joyce
1362,william  joynson-hicks
1363,juan carlos i
1364,judaism
1365,alphonse pierre  juin
1366,july plot
1367,jean-claude  juncker
1368,alain marie  juppé
1369,battle of  jutland
1370,joseph  kabila
1371,laurent-désiré  kabila
1372,jános  kádár
1373,kadima
1374,kadu
1375,paul  kagame
1376,lazar moisevich  kaganovich
1377,kagawa toyohiko
1378,kaiser wilhelm ii
1379,mikhail ivanovich  kalinin
1380,lev borisovich  kamenev
1381,kampuchea
1382,kanu
1383,kapp putsch
1384,radovan  karadžić
1385,konstantinos  karamanlis
1386,edvard  kardelj
1387,islam abduganievich  karimov
1388,count   mihály károlyi of nagykárolyi
1389,hamid  karzai
1390,joseph  kasavubu
1391,kashmir
1392,abdul karim kassem
1393,katayama tetsu
1394,katō takaaki
1395,hurricane  katrina
1396,katyn massacre
1397,kenneth david  kaunda
1398,karl  kautsky
1399,kazakhstan
1400,paul john  keating
1401,carey estes  kefauver
1402,wilhelm  keitel
1403,urho kaleva  kekkonen
1404,frank  kellogg
1405,kellogg–briand pact
1406,kemal mustafa
1407,jack french  kemp
1408,edward  moore  kennedy
1409,john  fitzgerald   kennedy
1410,robert francis  kennedy
1411,enda  kenny
1412,kenya
1413,jomo  kenyatta
1414,uhuru  kenyatta
1415,mathieu ahmed  kérékou
1416,alexandr fyodorovich  kerensky
1417,sir john kerr
1418,john phillip  key
1419,baron keynes of tilton   john maynard keynes
1420,keynesianism
1421,kgb
1422,frontier battle of  khalkin gol
1423,sir seretse  khama
1424,ayatollah sayed ali  khamenei
1425,abdul ghaffar khan
1426,mohammad ayub  khan
1427,ruslan imranovich  khasbulatov
1428,zayed mohammad  khatami
1429,khilafat movement
1430,khmer rouge
1431,ayatollah   ruholla khomeini
1432,nikita sergeyevich  khrushchev
1433,khudai khidmatgar
1434,mwai  kibaki
1435,kibbutz
1436,kurt-georg  kiesinger
1437,lord kilmuir
1438,kim dae jung
1439,kim il sung
1440,kim jong il
1441,kim jong un
1442,kim young sam
1443,martin luther  king
1444,rodney g. king
1445,thomas  jeremy  king
1446,william lyon mackenzie  king
1447,king david hotel
1448,neil gordon  kinnock
1449,cristina fernández de  kirchner
1450,kiribati
1451,norman eric  kirk
1452,sergei mironovich  kirov
1453,egon kisch
1454,kishi nobusuke
1455,henry alfred  kissinger
1456,1st earl kitchener of khartoum and of broome   horatio herbert kitchener
1457,václav  klaus
1458,william fife  knowland
1459,helmut  kohl
1460,mauno  koivisto
1461,koizumi junichiro
1462,aleksandr vasilyevich  kolchak
1463,kōmeitō
1464,alpha oumar  konaré
1465,ivan stepanovich  konev
1466,konfrontasi
1467,konoe fumimaro
1468,korea
1469,north korea
1470,south korea
1471,korean war
1472,kosice attack
1473,kosovo
1474,vojislav  koštunica
1475,alexei nikolaevich  kosygin
1476,andrei vladimirovich  kozyrev
1477,kreisau circle
1478,bruno  kreisky
1479,egon  krenz
1480,kristallnacht
1481,krupp
1482,vladimir aleksandrovich  kryuchkov
1483,juscelino  kubitschek
1484,ku klux klan
1485,kulak
1486,béla  kun
1487,kuomintang
1488,kurdistan
1489,battle of  kursk
1490,siege of  kut
1491,kuwait
1492,kwangju uprising
1493,aleksander  kwaśniewski
1494,kyoto protocol
1495,kyrgyzstan
1496,australian labor party
1497,israel labor party
1498,labor unions
1499,ireland labour party
1500,new zealand labour party
1501,uk labour party
1502,robert  lacoste
1503,robert marion jr  la follette
1504,oskar  lafontaine
1505,christine  lagarde
1506,ricardo  lagos escobar
1507,fiorello henry  la guardia
1508,lahore resolution
1509,norman  lamont
1510,land acts
1511,land claims
1512,native land claims
1513,alfred  landon
1514,vytautas  landsbergis
1515,jack mathieu émile  lang
1516,john thomas  lang
1517,david russell  lange
1518,george  lansbury
1519,robert  lansing
1520,laos
1521,francisco  largo caballero
1522,lateran treaties
1523,latin american integration association
1524,jean de  lattre de tassigny
1525,latvia
1526,sir wilfrid  laurier
1527,treaty of  lausanne
1528,pierre  laval
1529,andrew bonar  law
1530,‘lawrence of arabia’   thomas edward lawrence
1531,nigel  lawson
1532,league of nations
1533,lebanon
1534,lebensraum
1535,albert  lebrun
1536,jean  lecanuet
1537,le duan
1538,le duc tho
1539,lee kuan yew
1540,lee teng-hui
1541,lega
1542,augusto  leguía
1543,sean francis  lemass
1544,lend-lease act
1545,vladimir ilyich  lenin
1546,siege of  leningrad
1547,leo frank trial
1548,leopold iii
1549,jean-marie  le pen
1550,lesotho
1551,rené  lévesque
1552,lewinsky affair
1553,john llewellyn  lewis
1554,battle of  leyte gulf
1555,liaquat ali khan
1556,liberal democratic party
1557,liberal democrats
1558,liberalism
1559,australia liberal party
1560,austria liberal party
1561,canada liberal party
1562,germany liberal party
1563,new zealand liberal party
1564,uk liberal party
1565,libération
1566,liberation theology
1567,liberia
1568,libya
1569,li dazhao
1570,li denghui
1571,lidice
1572,trygve halvdan  lie
1573,karl  liebknecht
1574,liechtenstein
1575,yegor kuzmich  ligachev
1576,li keqiang
1577,israel likud
1578,lin biao
1579,john vliet  lindsay
1580,li peng
1581,lisbon treaty
1582,lithuania
1583,little entente
1584,maximilian litvinov
1585,liu shaoqi
1586,john selwyn brooke  lloyd
1587,david  lloyd george
1588,treaties of  locarno
1589,lockheed scandal
1590,henry cabot jr  lodge
1591,henry cabot sr  lodge
1592,lomé convention
1593,treaty of  london
1594,london bombings
1595,huey pierce  long
1596,long march
1597,lon nol
1598,oswaldo  lópez arellano
1599,lópez mateos adolfo
1600,andrés manuel lópez  lópez obrador
1601,josé  lópez portillo y pacheco
1602,house of lords
1603,lorraine
1604,los angeles race riots
1605,trent  lott
1606,rudolphus  franciscus marie  lubbers
1607,erich  ludendorff
1608,baron lugard of abinger   frederick dealtry lugard
1609,alexander grigoryevich  lukashenko
1610,anatoly ivanovich  lukyanov
1611,lula
1612,patrice  lumumba
1613,anatoly vasilyevich  lunacharsky
1614,joseph marie antoine hubert  luns
1615,lusitania
1616,albert john  luthuli
1617,luxembourg
1618,rosa  luxemburg
1619,louis hubert-gonzalve  lyautey
1620,john  lynch
1621,joseph  aloysius  lyons
1622,treaty of  maastricht
1623,gloria  macapagal arroyo
1624,douglas  macarthur
1625,macau
1626,james ramsay  macdonald
1627,macedonia
1628,macedonian front
1629,gerardo  machado y morales
1630,samora moises  machel
1631,iain norman  macleod
1632,harold  macmillan
1633,emmanuel jean-michel frédéric  macron
1634,madagascar
1635,francisco indalecio  madero
1636,madrid bombings
1637,nicolás  maduro moros
1638,siege of mafeking
1639,the mafia
1640,maginot line
1641,mahathir bin mohamad
1642,mahdism
1643,mahoré
1644,sir john  major
1645,makarios iii
1646,maksim maksimovich
1647,daniël françois  malan
1648,malawi
1649,malaya
1650,malayan campaign
1651,malaysia
1652,malcolm x
1653,republic of maldives
1654,georgy maximilianovich malenkov
1655,mali
1656,nouri al-  maliki
1657,malta
1658,islas malvinas
1659,manchukuo
1660,mandate
1661,nelson rolihlahla  mandela
1662,peter benjamin  mandelson
1663,manhattan project
1664,michael norman  manley
1665,norman washington  manley
1666,baron von   carl gustav emil mannerheim
1667,preston  manning
1668,daniel  mannix
1669,michael  joseph  mansfield
1670,sicco leendert  mansholt
1671,maoism
1672,maori
1673,mao tse-tung
1674,mao zedong
1675,mapai
1676,maquis
1677,maralinga
1678,georges  marchais
1679,march on rome
1680,march on washington
1681,marco polo bridge incident
1682,ferdinand edralin  marcos
1683,ante  marković
1684,battles of the  marne
1685,maronites
1686,frederick james marquis
1687,george catlett  marshall
1688,thurgood  marshall
1689,marshall islands
1690,marshall plan
1691,augustín   farabundo martí
1692,joseph william jr.  martin
1693,paul edgar philippe  martin
1694,gral maximiliano hernandez  martínez
1695,martinique
1696,julius  martov
1697,wilhelm  marx
1698,marxism
1699,marxism-leninism
1700,jan  masaryk
1701,tomáš garrigue  masaryk
1702,‘quett’ ketumile joni  masire
1703,charles vincent  massey
1704,william ferguson  massey
1705,mata hari
1706,matteotti crisis
1707,reginald  maudling
1708,mau mau
1709,mauritania
1710,mauritius
1711,pierre  mauroy
1712,charles  maurras
1713,james  maxton
1714,david patrick  maxwell-fyfe
1715,theresa  may
1716,may fourth movement
1717,mayotte
1718,tadeusz  mazowiecki
1719,thabo mvuyelwa  mbeki
1720,mary patricia  mcaleese
1721,john sidney iii  mccain
1722,mccain-feingold bill
1723,mccarran-walter act
1724,mccarran act
1725,eugene joseph  mccarthy
1726,joseph  raymond  mccarthy
1727,nellie letitia   mcclung
1728,addison mitchell  mcconnell
1729,john william  mccormack
1730,george stanley  mcgovern
1731,james martin pacelli  mcguinness
1732,reginald  mckenna
1733,william  mckinley
1734,mcmahon line
1735,robert strange  mcnamara
1736,vladimír  mečiar
1737,medicare
1738,medicare
1739,emílio garrastazú  médici
1740,dmitry anatolyevich  medvedev
1741,meech lake accord
1742,arthur  meighen
1743,golda  meir
1744,andrew william  mellon
1745,adnan  menderes
1746,pierre  mendès france
1747,carlos saúl  menem
1748,mengistu haile mariam
1749,krishna vengalil krishnan  menon
1750,mensheviks
1751,robert gordon  menzies
1752,mercosur
1753,angela dorothea  merkel
1754,mers el-kebir
1755,khaled  meshaal
1756,mesopotamia campaign
1757,pierre auguste joseph  messmer
1758,ioannis  metaxas
1759,methodist church
1760,meti
1761,métis
1762,mexico
1763,mi5 and mi6
1764,king of romania  michael
1765,adam  michnik
1766,micronesia
1767,battle of  midway island
1768,erich  mielke
1769,dragoljub  mihailovic
1770,miki takeo
1771,stanisław  mikołajczyk
1772,anastas ivanovich  mikoyan
1773,david  miliband
1774,ed  miliband
1775,milizia volontaria per la sicurezza nazionale
1776,alexandre  millerand
1777,wilbur daigh  mills
1778,1st viscount milner of st james's and of cape town   alfred milner
1779,slobodan  milošević
1780,ministry of international trade and industry
1781,minseitō
1782,miranda  arizona
1783,george john  mitchell
1784,günter  mittag
1785,françois  mitterrand
1786,petar  mladenov
1787,zdeněk  mlynář
1788,sese soko kuku ngbendu wa za banga  mobutu
1789,jules  moch
1790,mieczysław  moczar
1791,narendra  modi
1792,hans  modrow
1793,mohammed vi
1794,daniel torotich arap  moi
1795,moldova
1796,guy alcide  mollet
1797,vyacheslav mikhailovich  molotov
1798,helmuth james count von  moltke
1799,monaco
1800,sir john  monash
1801,walter frederic  mondale
1802,monetarism
1803,mongolia
1804,jean omer marie gabriel  monnet
1805,montagu-chelmsford proposals
1806,montenegro
1807,1st viscount montgomery of alamein   bernard law montgomery
1808,montreux convention
1809,montserrat
1810,moon jae in
1811,evo  morales ayma
1812,henry jr  morgenthau
1813,morgenthau plan
1814,mormon church
1815,aldo  moro
1816,first  moroccan crisis
1817,second moroccan crisis
1818,morocco
1819,herbert stanley  morrison
1820,mohammed  morsi
1821,sir oswald ernald  mosley
1822,muhammad  mossadeq
1823,earl mountbatten of burma   louis francis albert victor nicholas mountbatten
1824,mouvement républicain populaire
1825,uruguay movimiento de liberación nacional
1826,daniel patrick  moynihan
1827,mozambique
1828,mrp
1829,mohammed hosni said  mubarak
1830,robert gabriel  mugabe
1831,mujahidin
1832,sheikh  mujibur rahman
1833,robert david  muldoon
1834,hermann  müller
1835,martin brian  mulroney
1836,munich agreement
1837,munich olympic killings
1838,luis  muñoz marín
1839,murayama tomiichi
1840,john hubert plunkett  murray
1841,yoweri kaguta  museveni
1842,pervez  musharraf
1843,muslim brotherhood
1844,muslim league
1845,muslims
1846,benito  mussolini
1847,mustafa ismet
1848,mustafa kemal
1849,sir edward frederick william walugembe  mutesa ii
1850,mutual and balanced force reduction talks
1851,abel tendekayi  muzorewa
1852,mvsn
1853,levy  mwanawasa
1854,myanmar
1855,my lai massacre
1856,naacp
1857,naadc
1858,nafta
1859,nagasaki
1860,nagorno karabakh
1861,imre  nagy
1862,mustafa al-  nahhas pasha
1863,muhammad najib
1864,nakasone yasuhiro
1865,namibia
1866,rape of nanjing
1867,fridtjof  nansen
1868,dadabhai  naoroji
1869,narasimha rao
1870,nasa
1871,sir walter  nash
1872,nassau agreement
1873,gamal abdul  nasser
1874,national american woman suffrage association
1875,national front
1876,national government
1877,national government of the republic of china
1878,national health service
1879,national insurance
1880,nationalism
1881,australia nationalist party
1882,australia national labor party
1883,national liberation front
1884,national organization for women
1885,new zealand national party
1886,south africa national party
1887,national party of australia
1888,national people's congress
1889,national revolutionary army
1890,national security council
1891,national socialism
1892,nation of islam
1893,native land claims
1894,native peoples
1895,nato
1896,nauru
1897,naxalites
1898,nursultan  nazarbayev
1899,nazi party
1900,juan  negrín lópez
1901,mohammed  neguib
1902,jawaharlal  nehru
1903,motilal  nehru
1904,nepal
1905,binyamin  netanyahu
1906,the netherlands
1907,netherlands antilles
1908,neues forum
1909,treaty of  neuilly
1910,neutrality acts
1911,new caledonia
1912,new deal
1913,new democratic party
1914,new economic policy
1915,new freedom
1916,new frontier party
1917,new guard
1918,new guinea
1919,new hebrides
1920,u  ne win
1921,new kōmeitō
1922,new liberal club
1923,new liberalism
1924,new nationalism
1925,new zealand
1926,new zealand first party
1927,sir apirana turupa  ngata
1928,ngo dinh diem
1929,nguyen van linh
1930,nguyen van thieu
1931,nicaragua
1932,treaty of  nice
1933,nicholas ii
1934,niger
1935,nigeria
1936,night of the long knives
1937,nikolai romanov
1938,jaafar muhammed  nimeiri
1939,chester william  nimitz
1940,nishio suehiro
1941,niue
1942,richard milhous  nixon
1943,nixon doctrine
1944,joshua mqabuko nyongolo  nkomo
1945,kwame francis nwia kofie  nkrumah
1946,nkvd
1947,nobel peace prize
1948,non-alignment
1949,norad
1950,manuel antonio  noriega morena
1951,normandy campaign
1952,george  norris
1953,oliver north
1954,north-west europe campaign
1955,north african campaigns
1956,north american aerospace defense command
1957,north american free trade association
1958,north atlantic treaty organization
1959,northern alliance
1960,northern expedition
1961,northern ireland
1962,commonwealth of northern mariana islands
1963,northern territories
1964,northern territory
1965,north macedonia
1966,norway
1967,antonín  novotný
1968,now
1969,nsdap
1970,u  nu
1971,nuclear bomb
1972,nuclear missile defence
1973,nuclear non-proliferation treaty
1974,nuclear tests
1975,nuclear tests
1976,sam daniel shafiishuna  nujoma
1977,nunavut
1978,nuremberg laws
1979,nuremberg trials
1980,julius kambarage  nyerere
1981,lord o'neill of the maine   terence marne o'neill
1982,thomas phillip  o'neill
1983,oas
1984,barack hussein  obama
1985,olusegun  obasanjo
1986,milton  obote
1987,álvaro  obregón
1988,obuchi keizo
1989,ocean island
1990,october putsch
1991,october war
1992,oder–neisse line
1993,raila amolo  odinga
1994,oecd
1995,oil price shock
1996,chukwuemeka odumegwu  ojukwu
1997,oka incident
1998,okinawa
1999,olive tree
2000,erich  ollenhauer
2001,ehud  olmert
2002,oman
2003,one nation
2004,opec
2005,open door policy
2006,viktor  orbán
2007,grigorii konstantinovich  ordzhonikidze
2008,organisation de l'armée secrète
2009,organization for economic co-operation and development
2010,organization of american states
2011,organization of co-operation of the african and malagasy states
2012,organization of the petroleum exporting countries
2013,vittorio emanuele  orlando
2014,daniel  ortega saavedra
2015,eastern orthodox churches
2016,george gideon oliver  osborne
2017,osce
2018,oslo accords
2019,ostpolitik
2020,ottawa agreements
2021,ottoman empire
2022,david  owen
2023,juho kusti  paasikivi
2024,pac
2025,pacific campaign
2026,pacific islands forum
2027,padlock act
2028,sir earle christmas grafton  page
2029,mohammad reza  pahlavi
2030,reza shah  pahlavi
2031,ian richard kyle  paisley
2032,pakhtunistan
2033,pakistan
2034,palau
2035,palestine
2036,palestine liberation organization
2037,palestinian national authority
2038,sven olof joachim  palme
2039,pan-africanism
2040,pan-americanism
2041,pan-arabism
2042,pan africanist congress
2043,panama
2044,leon  panetta
2045,dame christabel harriette  pankhurst
2046,emmeline  pankhurst
2047,andreas g.  papandreou
2048,george  papandreou
2049,georgios  papandreou
2050,franz von  papen
2051,papua
2052,papua new guinea
2053,paraguay
2054,pact of paris
2055,paris peace accords
2056,paris peace conference
2057,paris peace treaties
2058,park chung hee
2059,park geun-hye
2060,cecil edward  parkinson
2061,uk parliament
2062,partido social obrero español
2063,parti québécois
2064,partisans
2065,parti socialiste
2066,partito comunista italiano
2067,partito nazionale fascista
2068,partito popolare italiano
2069,partito socialista democratico italiano
2070,partito socialista unitario
2071,partnership for peace
2072,nikola  pašić
2073,charles  pasqua
2074,battle of  passchendaele
2075,vallabhbhai   patel
2076,pathet lao
2077,pratibha devisingh  patil
2078,lucreţiu  pătrăşcanu
2079,george smith  patton
2080,ana  pauker
2081,paul
2082,alice  paul
2083,friedrich  paulus
2084,paul vi
2085,ante  pavelić
2086,pavle karadjordjevic
2087,víctor  paz estenssoro
2088,pcf
2089,pci
2090,pds
2091,pds
2092,japan peace constitution
2093,peace preservation law
2094,pearl harbor
2095,patrick  henry  pearse
2096,lester bowles  pearson
2097,nancy patricia d'alesandro  pelosi
2098,enrique  peña nieto
2099,michael  richard  pence
2100,peng dehuai
2101,pentagon papers
2102,charles harting  percy
2103,shimon  peres
2104,perestroika
2105,javier  pérez de cuéllar
2106,frances  perkins
2107,evita  perón
2108,isabel  perón
2109,juan domingo  perón
2110,perónism
2111,john joseph  pershing
2112,peru
2113,henri-philippe  pétain
2114,petar karadjordjevic
2115,peter ii of yugoslavia
2116,nikola  petkov
2117,petrov affair
2118,pierre  pflimlin
2119,luang  phibunsongkhram
2120,philippines
2121,philippines campaign
2122,battle of  philippines sea
2123,phoney war
2124,józef klimens  piłsudski
2125,antoine  pinay
2126,augusto  pinochet ugarte
2127,key  pittman
2128,pius xii
2129,plaid cymru
2130,platt amendment
2131,plessey  ferguson
2132,plo
2133,nikolai viktorovich  podgorny
2134,pogrom
2135,alain  poher
2136,raymond  poincaré
2137,poland
2138,politburo
2139,poll tax
2140,pol pot
2141,sir maui wiremu pita naera  pomare
2142,michael  richard  pompeo
2143,georges  pompidou
2144,poona pact
2145,gavriil kharitonovich  popov
2146,popular front
2147,popular party
2148,popular party
2149,treaty of  portsmouth
2150,portugal
2151,potsdam conference
2152,potsdam declaration
2153,pierre  poujade
2154,enoch  powell
2155,adam clayton jr  powell
2156,colin luther  powell
2157,prague spring
2158,rajendra  prasad
2159,prem tinsulanonda
2160,yevgeny aleksandrovich  preobrazhensky
2161,luís carlos  prestes
2162,pri
2163,luang pradit/pradisth  pridi phanomyong/banomyong
2164,primary elections
2165,miguel  primo de rivera y orbaneja
2166,james  michael leathers  prior
2167,romano  prodi
2168,profumo affair
2169,new zealand progressive coalition
2170,canada progressive party
2171,south africa progressive party
2172,usa progressive party
2173,prohibition
2174,propaganda
2175,protectionism
2176,provisional ira
2177,william  proxmire
2178,prussia
2179,psoe
2180,puerto rico
2181,punjab
2182,vladimir vladimirovich  putin
2183,puyi
2184,francis leslie  pym
2185,qaboos bin said al-said
2186,muammar al- qaddafi
2187,abdul karim  qasim
2188,qatar
2189,quakers
2190,qualified majority voting
2191,james danforth  quayle
2192,québec
2193,quemoy
2194,henri  queuille
2195,manuel luis  quezón y molina
2196,quiet revolution
2197,vidkun abraham lauritz jonsson  quisling
2198,quit india campaign
2199,r101
2200,yitzhak  rabin
2201,los angeles race riots
2202,karl bernhardovich  radek
2203,sir sarvepalli  radhakrishnan
2204,radical civic union
2205,france radical party
2206,jean-pierre  raffarin
2207,hashemi ali akhbar  rafsanjani
2208,emomali  rahmon
2209,rainbow warrior
2210,british raj
2211,chakravarti  rajagopalachari
2212,laszlo  rajk
2213,brey mariano  rajoy
2214,mátyás  rákosi
2215,rama ix
2216,cyril matamela  ramaphosa
2217,sir seewoosagur  ramgoolam
2218,fidel valdez  ramos
2219,josé manuel  ramos-horta
2220,asa philip  randolph
2221,jeanette  rankin
2222,john elliott  rankin
2223,p. v. narasimha rao
2224,rapallo treaty
2225,sharaf rashidovich  rashidov
2226,grigori yefimovich  rasputin
2227,rassemblement pour la république
2228,rastafarianism
2229,tahupotiki wiremu  ratana
2230,walther  rathenau
2231,johannes  rau
2232,jerry john  rawlings
2233,samuel taliaferro  rayburn
2234,rc
2235,ronald  reagan
2236,red army
2237,red brigades
2238,red chapel
2239,international red cross
2240,red guards
2241,john edward  redmond
2242,red scares
2243,red shirts
2244,new zealand reform party
2245,reform party of canada
2246,william hubbs  rehnquist
2247,reichskristallnacht
2248,reichstag fire
2249,sir george houstoun  reid
2250,1st baron reith of stonehaven   john charles walsham reith
2251,renamo
2252,annemarie  renger
2253,matteo  renzi
2254,reparations
2255,republican party
2256,germany resistance
2257,italy resistance
2258,la  résistance
2259,restitution agreement
2260,réunion
2261,ernst  reuter
2262,walter philip  reuther
2263,paul  reynaud
2264,albert  reynolds
2265,rhineland
2266,cecil john  rhodes
2267,rhodesia
2268,joachim von  ribbentrop
2269,condoleezza  rice
2270,ann  richards
2271,manfred freiherr von  richthofen
2272,sir malcolm leslie  rifkind
2273,rikken seiyūkai
2274,rio de janeiro treaty
2275,riom trial
2276,road map for peace
2277,charles  spittal  robb
2278,john g. jr  roberts
2279,mary  robinson
2280,peter david  robinson
2281,michel louis léon  rocard
2282,‘waldeck’ émile  rochet
2283,nelson aldrich  rockefeller
2284,rockefeller family
2285,roe  wade
2286,roh moo hyun
2287,röhm putsch
2288,roh tae woo
2289,gustavo  rojas pinilla
2290,konstantin konstantinovich  rokossovsky
2291,romania
2292,treaty of  rome
2293,erwin  rommel
2294,mitt  romney
2295,george wilcken  romney
2296,rongelap island
2297,anna eleanor  roosevelt
2298,franklin delano  roosevelt
2299,theodore  roosevelt
2300,roosevelt corollary
2301,elihu  root
2302,alfred  rosenberg
2303,julius  rosenberg
2304,hassan  rouhani
2305,round table conferences
2306,dilma  rousseff
2307,rowell-sirois commission
2308,rowlatt act
2309,seebohm  rowntree
2310,ségolène  royal
2311,kevin  rudd
2312,ibrahim  rugova
2313,ruhr district
2314,donald h.  rumsfeld
2315,walter  runciman
2316,gerd von  rundstedt
2317,dean  rusk
2318,3rd earl   bertrand arthur william russell
2319,richard brevard  russell
2320,russia
2321,russian civil war
2322,russian revolution
2323,russian revolutions
2324,russo-japanese war
2325,russo-polish war
2326,alexander vladimirovich  rutskoi
2327,mark  rutte
2328,rwanda
2329,paul  ryan
2330,edward  rydz-smigly
2331,aleksei ivanovich  rykov
2332,nikolai ivanovich  ryzhkov
2333,sa
2334,sa'adist party
2335,mikheil  saakashvili
2336,saarland
2337,sabah
2338,sacco–vanzetti case
2339,muhammad anwar  sadat
2340,sa'd  saghlul
2341,sahara
2342,nuri al-  said
2343,fall of  saigon
2344,saint-pierre-et-miquelon
2345,raoul albin louis  salan
2346,antonio  salandra
2347,antónio de oliveira  salazar
2348,carlos  salinas de gortari
2349,3rd marquess of gascoyne-cecil   robert arthur talbot salisbury
2350,alex  salmond
2351,republic of salò
2352,salonika campaign
2353,salt
2354,salt march
2355,salvation army
2356,samoa
2357,1st viscount samuel of mount carmel and toxteth   herbert louis samuel
2358,augusto césar  sandino
2359,peace treaty of  san francisco
2360,san francisco conference
2361,julio maría  sanguinetti
2362,san marino
2363,são tomé and príncipe
2364,sarajevo
2365,assassination in  sarajevo
2366,sarawak
2367,sarekat islam
2368,nicolas  sarkozy
2369,josé  sarney
2370,denis  sassou nguesso
2371,satō eisaku
2372,satyagraha
2373,saudi arabia
2374,jeanne-mathilde  sauvé
2375,michael joseph  savage
2376,saverne
2377,scap
2378,hjalmar  schacht
2379,walter  scheel
2380,philipp  scheidemann
2381,schengen agreement
2382,baldur von  schirach
2383,schlieffen plan
2384,poul holmskov  schlüter
2385,helmut  schmidt
2386,gerhard  schröder
2387,patricia scott  schroeder
2388,kurt  schumacher
2389,robert  schuman
2390,kurt von  schuschnigg
2391,scopes case
2392,scotland
2393,hugh dogett  scott
2394,scottish national party
2395,scottsboro case
2396,scouts
2397,james henry  scullin
2398,sdi
2399,sdp
2400,seac
2401,seato
2402,second world war
2403,secularization
2404,security council
2405,sed
2406,richard john  seddon
2407,hans von  seeckt
2408,segregation
2409,seiyūkai
2410,vladimir yefimovich  semichastny
2411,don stephen  senanayake
2412,sendero luminoso
2413,senegal
2414,léopold sédar  senghor
2415,september 11
2416,serbia
2417,treaty of  sèvres
2418,seychelles
2419,arthur  seyss-inquart
2420,sfio
2421,yitzhak  shamir
2422,mian muhammad nawaz  sharif
2423,ariel  sharon
2424,sharpeville massacre
2425,lal bahadur  shastri
2426,stanislav sergeyevich  shatalin
2427,vladimir vasilyevich  shcherbitsky
2428,mehmet  shehu
2429,aleksandr nikolayevich  shelepin
2430,piotr yefimovich  shelest
2431,eduard amvrosievich  shevardnadze
2432,shi'ite
2433,shining path
2434,emanuel  shinwell
2435,jenny  shipley
2436,peter david  shore
2437,edward watson  short
2438,george pratt  shultz
2439,siam
2440,sierra leone
2441,norodom  sihanouk
2442,sikhism
2443,sikkim
2444,władysław  sikorski
2445,silesia
2446,costas  simitis
2447,john allsebrook  simon
2448,paul  simon
2449,simon commission
2450,singapore
2451,fall of  singapore
2452,manmohan  singh
2453,single european act
2454,sinn féin
2455,sino-japanese war
2456,sino-soviet frontier dispute
2457,abdel fattah el-  sisi
2458,six day war
2459,rudolf  slánský
2460,1st viscount   william joseph slim
2461,slovakia
2462,slovenia
2463,joseph  roberts  smallwood
2464,alfred   smith
2465,frederick edwin smith
2466,ian douglas  smith
2467,john  smith
2468,margaret chase  smith
2469,jan christian  smuts
2470,philip  snowden
2471,mário alberto nobre lopes  soares
2472,anatoly aleksandrovich  sobchak
2473,sobhuza ii
2474,robert mangaliso  sobukwe
2475,soccer war
2476,social credit party of canada
2477,social credit political league
2478,social darwinism
2479,northern ireland social democratic and labour party
2480,social democratic party
2481,italy social democratic party
2482,japan social democratic party
2483,spain social democratic party
2484,sweden social democratic party
2485,social democratic party of germany
2486,socialism
2487,france socialist party
2488,italy socialist party
2489,japan socialist party
2490,socialist workers' party of spain
2491,social market economy
2492,javier  solana madariaga
2493,erna  solberg
2494,solidarność
2495,solomon islands
2496,somalia
2497,republic of somaliland
2498,battle of the  somme
2499,somoza
2500,song qingling
2501,paul   tse-ven soong
2502,soong chi'ing-ling
2503,soudan
2504,prince  souphanouvong tiao
2505,south-east asia treaty organization
2506,south africa
2507,south african communist party
2508,south african war
2509,south east asia command
2510,southern rhodesia
2511,south pacific community
2512,south pacific forum
2513,south sudan
2514,south tirol
2515,prince  souvanna phouma
2516,soviet
2517,soviet union
2518,soweto
2519,paul-henri  spaak
2520,spain
2521,spanish civil war
2522,spartakists
2523,spd
2524,albert  speer
2525,william guthrie  spence
2526,sri lanka
2527,ss
2528,louis stephen  st-laurent
2529,yosif vissarionovich  stalin
2530,battle of  stalingrad
2531,stalinism
2532,aleksandar  stamboliyski
2533,st andrews agreement
2534,achille  starace
2535,stasi
2536,claus count schenk von stauffenberg
2537,stavisky scandal
2538,david  steel
2539,john  stennis
2540,stern gang
2541,siaka probyn  stevens
2542,adlai  stevenson
2543,robert michael maitland  stewart
2544,treaty of  st germain
2545,st helena
2546,dirk uipko  stikker
2547,henry lewis  stimson
2548,st kitts and nevis
2549,st lucia
2550,viscount stockton
2551,pyotr arkadievich  stolypin
2552,willi  stoph
2553,stormont
2554,strategic arms reduction talks
2555,strategic defense initiative
2556,franz josef  strauss
2557,dominique  strauss-kahn
2558,john  whitaker  straw
2559,julius  streicher
2560,gustav  stresemann
2561,johannes gerhardus  strijdom
2562,alfredo  stroessner
2563,france  student revolt
2564,sturmabteilung
2565,don luigi sturzo
2566,st vincent and the grenadines
2567,adolfo  suárez gonzález
2568,german submarine warfare
2569,sudan
2570,sudetenland
2571,suez crisis
2572,suffragettes
2573,suharto
2574,sukarno
2575,megawati  sukarnoputri
